"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1D_P0","3631","2017-11-17","1021.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-18","1010.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-19","1009.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-20","1010.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-21","1004.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-22","998.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-23","995.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-24","1005.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-25","1007.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-26","1011.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-27","1004.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-28","996.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-29","1001","4","9",
"OBS_DEU_P1D_P0","3631","2017-11-30","1000.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-01","1014.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-02","1021.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-03","1017.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-04","1023.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-05","1026.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-06","1021.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-07","1005","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-08","999.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-09","1001.9","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-10","984.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-11","982.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-12","997.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-13","993.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-14","983.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-15","992.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-16","1005.1","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-17","1016.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-18","1020.7","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-19","1028.8","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-20","1029.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-21","1030","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-22","1031","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-23","1024.2","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-24","1016.3","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-25","1007.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-26","992.6","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-27","982.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-28","990.4","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-29","996.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-30","991.5","4","9",
"OBS_DEU_P1D_P0","3631","2017-12-31","993.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-01","993","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-02","1001.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-03","980.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-04","987.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-05","990.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-06","1006.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-07","1028.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-08","1028.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-09","1012.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-10","1007.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-11","1016","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-12","1025.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-13","1025.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-14","1021.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-15","999","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-16","984.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-17","991.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-18","989.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-19","1001.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-20","1000.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-21","1009","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-22","1005.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-23","1013.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-24","1005.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-25","1007.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-26","1015.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-27","1022.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-28","1020.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-29","1016.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-30","1021.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-01-31","998.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-01","992.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-02","998.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-03","1005.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-04","1020","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-05","1027.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-06","1016.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-07","1016.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-08","1017.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-09","1011","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-10","1010.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-11","994.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-12","1005.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-13","1009.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-14","1013.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-15","1008.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-16","1019.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-17","1023.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-18","1023.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-19","1017.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-20","1019.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-21","1025.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-22","1025.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-23","1025","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-24","1028.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-25","1032.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-26","1030.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-27","1023.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-02-28","1024.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-01","1015.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-02","1004.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-03","1000.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-04","996.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-05","990.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-06","990.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-07","992.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-08","994.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-09","1001.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-10","998.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-11","992.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-12","990","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-13","999","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-14","1009.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-15","1001.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-16","1006.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-17","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-18","1015.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-19","1016.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-20","1019.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-21","1023.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-22","1010.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-23","1003.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-24","1002.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-25","1007.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-26","1013.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-27","1009.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-28","999.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-29","1001.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-30","1002.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-03-31","999.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-01","1007","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-02","1004.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-03","996.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-04","997.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-05","1005.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-06","1018.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-07","1009.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-08","1005.9","1","9",
"OBS_DEU_P1D_P0","3631","2018-04-09","1005.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-10","1004.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-11","1008.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-12","1004.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-13","1005.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-14","1014","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-15","1011.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-16","1013","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-17","1022.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-18","1028.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-19","1025.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-20","1019.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-21","1020.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-22","1010.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-23","1010.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-24","1009.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-25","1004.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-26","1009.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-27","1009.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-28","1007.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-29","1008","4","9",
"OBS_DEU_P1D_P0","3631","2018-04-30","995.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-01","1001.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-02","1008.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-03","1015.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-04","1023.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-05","1025.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-06","1023.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-07","1018.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-08","1010.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-09","1005.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-10","1008.6","1","9",
"OBS_DEU_P1D_P0","3631","2018-05-11","1018.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-12","1014.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-13","1010.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-14","1013.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-15","1015.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-16","1016.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-17","1018.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-18","1019.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-19","1021.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-20","1022.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-21","1017.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-22","1013.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-23","1020.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-24","1020.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-25","1019","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-26","1021.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-27","1019.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-28","1017.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-29","1013","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-30","1012.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-05-31","1013.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-01","1013","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-02","1014.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-03","1016.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-04","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-05","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-06","1013.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-07","1013.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-08","1013.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-09","1012.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-10","1011.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-11","1012.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-12","1011.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-13","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-14","1010.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-15","1014.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-16","1012.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-17","1013.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-18","1015.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-19","1019","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-20","1016.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-21","1013.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-22","1019.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-23","1022","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-24","1020","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-25","1022","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-26","1024.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-27","1025.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-28","1023.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-29","1018.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-06-30","1017.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-01","1018.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-02","1018.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-03","1016.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-04","1013.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-05","1012.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-06","1017.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-07","1022","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-08","1022.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-09","1020.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-10","1014.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-11","1015.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-12","1016.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-13","1019.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-14","1019.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-15","1016.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-16","1013.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-17","1012.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-18","1016.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-19","1017.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-20","1013.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-21","1010.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-22","1012.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-23","1015.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-24","1013.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-25","1015.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-26","1014.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-27","1012.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-28","1006.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-29","1010.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-30","1012.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-07-31","1014.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-01","1020.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-02","1021.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-03","1020.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-04","1018.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-05","1020.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-06","1015","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-07","1007.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-08","1007.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-09","1009","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-10","1014.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-11","1016.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-12","1012","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-13","1003.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-14","1008.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-15","1014.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-16","1012.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-17","1015.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-18","1018.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-19","1016.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-20","1016.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-21","1018.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-22","1014.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-23","1008.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-24","1006.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-25","1006.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-26","1010.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-27","1006","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-28","1016.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-29","1012","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-30","1016.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-08-31","1021","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-01","1025.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-02","1025","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-03","1017.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-04","1016.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-05","1016.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-06","1010.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-07","1008.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-08","1013.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-09","1016.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-10","1017.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-11","1015.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-12","1018.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-13","1019.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-14","1017.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-15","1018.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-16","1018.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-17","1014.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-18","1009.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-19","1012","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-20","1010.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-21","1000.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-22","1012.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-23","1011.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-24","1026.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-25","1034.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-09-26","1028.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-05","1015.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-06","1007.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-07","1017.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-08","1018.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-09","1018.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-10","1017.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-11","1010.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-12","1014.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-13","1015","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-14","1007.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-15","1010.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-16","1015.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-17","1017.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-18","1023","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-19","1024.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-20","1027","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-21","1024.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-22","1027.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-23","1016.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-24","1017.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-25","1012.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-26","1001.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-27","1005.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-28","1017","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-29","1006.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-30","988.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-10-31","1008.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-01","1008.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-02","1016.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-03","1025.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-04","1015.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-05","1008.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-06","1005.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-07","1005.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-08","1016.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-09","1011.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-10","1000.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-11","1002.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-12","1011.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-13","1017.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-14","1024.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-15","1024.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-16","1028.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-17","1033.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-18","1031.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-19","1023.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-20","1015","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-21","1018.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-22","1020.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-23","1017.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-24","1012.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-25","1011.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-26","1014.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-27","1019.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-28","1016.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-29","1007.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-11-30","1005.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-01","1005.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-02","994.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-03","994.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-04","1014.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-05","1019.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-06","1009.1","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-07","998","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-08","990.9","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-09","993.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-10","1012.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-11","1019.3","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-12","1025.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-13","1023.7","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-14","1024.5","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-15","1022.6","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-16","1009.8","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-17","1014.4","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-18","1017.2","4","9",
"OBS_DEU_P1D_P0","3631","2018-12-19","1007.7","4","9",
